cas,mutator,anntations,percentage,accepted?,loc,blame error?,analyse time,constraints,hit as normal,hit as strict,Normal,Strict,Wrong dynamic
ray,constant-swap,281,65.12,true,161,false,654,10718,false,false,1,0,0
ray,constant-swap,281,54.45,true,161,false,481,6759,false,false,1,0,0
ray,constant-swap,281,44.48,true,161,false,290,4995,false,false,1,0,0
ray,constant-swap,281,43.77,true,161,false,1645,10820,false,false,1,0,0
ray,constant-swap,281,34.88,true,161,false,1333,9483,false,false,1,0,0
ray,constant-swap,281,27.4,true,161,false,313,5190,false,false,1,0,0
ray,constant-swap,281,17.8,true,161,false,254,4200,false,false,1,0,0
ray,constant-swap,281,999,true,279,false,5517,45102,false,false,0,0,0
ray,constant-swap,281,-1,true,276,false,277,3862,false,false,0,0,0
ray,constant-swap,281,96.9,true,161,false,2271,22755,false,false,0,0,0
ray,constant-swap,281,85.77,true,161,false,905,13952,false,false,0,0,0
ray,constant-swap,281,75.9,true,161,false,800,11469,false,false,0,0,0
ray,constant-swap,281,65.12,true,161,false,822,10349,false,false,0,0,0
ray,constant-swap,281,54.45,true,161,false,1186,9356,false,false,0,0,0
ray,constant-swap,281,44.48,true,161,false,419,5843,false,false,0,0,0
ray,constant-swap,281,43.77,true,161,false,1011,9217,false,false,0,0,0
ray,constant-swap,281,34.88,true,161,false,1436,9722,false,false,0,0,0
ray,constant-swap,281,27.4,true,161,false,301,5301,false,false,0,0,0
ray,constant-swap,281,17.8,true,161,false,285,4180,false,false,0,0,0
ray,constant-swap,281,999,true,278,false,5522,45102,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,268,3862,false,false,0,0,0
ray,constant-swap,281,96.44,true,161,false,2062,22699,false,false,0,0,0
ray,constant-swap,281,86.12,true,161,false,904,13982,false,false,0,0,0
ray,constant-swap,281,75.44,true,161,false,1688,14741,false,false,0,0,0
ray,constant-swap,281,65.48,true,161,false,586,8139,false,false,0,0,0
ray,constant-swap,281,54.8,true,161,false,411,5948,false,false,0,0,0
ray,constant-swap,281,45.55,true,161,false,329,6025,false,false,0,0,0
ray,constant-swap,281,42.35,true,161,false,1639,10785,false,false,0,0,0
ray,constant-swap,281,35.59,true,161,false,364,5332,false,false,0,0,0
ray,constant-swap,281,27.4,true,161,false,432,6219,false,false,0,0,0
ray,constant-swap,281,17.8,true,161,false,242,4213,false,false,0,0,0
ray,constant-swap,281,999,true,278,false,5437,45102,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,281,3862,false,false,0,0,0
ray,constant-swap,281,96.44,true,161,false,2090,22813,false,false,0,0,0
ray,constant-swap,281,86.12,true,161,false,1117,13572,false,false,0,0,0
ray,constant-swap,281,75.44,true,161,false,1344,12485,false,false,0,0,0
ray,constant-swap,281,65.48,true,161,false,803,10239,false,false,0,0,0
ray,constant-swap,281,54.8,true,161,false,445,6594,false,false,0,0,0
ray,constant-swap,281,45.55,true,161,false,424,5878,false,false,0,0,0
ray,constant-swap,281,42.35,true,161,false,420,6397,false,false,0,0,0
ray,constant-swap,281,35.59,true,161,false,294,5324,false,false,0,0,0
ray,constant-swap,281,27.4,true,161,false,355,5897,false,false,0,0,0
ray,constant-swap,281,17.8,true,161,false,238,4204,false,false,0,0,0
ray,constant-swap,281,999,true,278,false,5501,45109,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,282,3863,false,false,0,0,0
ray,constant-swap,281,97.15,true,161,false,3168,29974,false,false,0,0,0
ray,constant-swap,281,86.83,true,161,false,548,11927,false,false,0,0,0
ray,constant-swap,281,76.16,true,161,false,1986,15579,false,false,0,0,0
ray,constant-swap,281,65.84,true,161,false,1493,11344,false,false,0,0,0
ray,constant-swap,281,55.52,true,161,false,958,8807,false,false,0,0,0
ray,constant-swap,281,46.98,true,161,false,254,5229,false,false,0,0,0
ray,constant-swap,281,42.35,true,161,false,470,6686,false,false,0,0,0
ray,constant-swap,281,35.59,true,161,false,990,8995,false,false,0,0,0
ray,constant-swap,281,27.4,true,161,false,295,5272,false,false,0,0,0
ray,constant-swap,281,16.73,true,161,false,264,4202,false,false,0,0,0
ray,constant-swap,281,999,true,278,true,5455,45101,true,true,8,8,1
ray,constant-swap,281,-1,true,275,false,268,3856,false,false,7,0,0
ray,constant-swap,281,97.15,true,161,true,3124,30116,true,true,8,8,1
ray,constant-swap,281,86.83,true,161,true,772,11373,true,true,8,8,1
ray,constant-swap,281,76.16,true,161,false,852,10960,false,false,7,0,0
ray,constant-swap,281,65.84,true,161,false,529,7977,false,false,7,0,0
ray,constant-swap,281,55.52,true,161,false,362,6033,false,false,7,0,0
ray,constant-swap,281,46.98,true,161,false,295,5447,false,false,7,0,0
ray,constant-swap,281,42.35,true,161,true,401,6359,true,true,8,8,1
ray,constant-swap,281,35.59,true,161,false,1239,8621,false,false,7,0,0
ray,constant-swap,281,27.4,true,161,true,329,5945,true,true,8,8,1
ray,constant-swap,281,16.73,true,161,false,257,4201,false,false,7,0,0
ray,constant-swap,281,999,true,278,false,5479,45109,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,269,3863,false,false,0,0,0
ray,constant-swap,281,97.15,true,161,false,3075,30124,false,false,0,0,0
ray,constant-swap,281,86.83,true,161,false,1805,15757,false,false,0,0,0
ray,constant-swap,281,76.16,true,161,false,1203,13839,false,false,0,0,0
ray,constant-swap,281,65.84,true,161,false,1375,12513,false,false,0,0,0
ray,constant-swap,281,55.52,true,161,false,319,6330,false,false,0,0,0
ray,constant-swap,281,46.98,true,161,false,1345,10992,false,false,0,0,0
ray,constant-swap,281,42.35,true,161,false,404,6361,false,false,0,0,0
ray,constant-swap,281,35.59,true,161,false,271,5261,false,false,0,0,0
ray,constant-swap,281,27.4,true,161,false,1264,10373,false,false,0,0,0
ray,constant-swap,281,16.73,true,161,false,259,4202,false,false,0,0,0
ray,constant-swap,281,999,true,278,false,5184,44511,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,273,3868,false,false,0,0,0
ray,constant-swap,281,97.15,true,161,false,2940,28800,false,false,0,0,0
ray,constant-swap,281,86.83,true,161,false,1529,18547,false,false,0,0,0
ray,constant-swap,281,76.16,true,161,false,1616,13902,false,false,0,0,0
ray,constant-swap,281,65.84,true,161,false,541,8085,false,false,0,0,0
ray,constant-swap,281,55.52,true,161,false,946,11155,false,false,0,0,0
ray,constant-swap,281,46.98,true,161,false,412,6533,false,false,0,0,0
ray,constant-swap,281,42.35,true,161,false,385,6196,false,false,0,0,0
ray,constant-swap,281,35.59,true,161,false,1069,8537,false,false,0,0,0
ray,constant-swap,281,27.4,true,161,false,323,5199,false,false,0,0,0
ray,constant-swap,281,16.73,true,161,false,252,4183,false,false,0,0,0
ray,constant-swap,281,999,true,278,false,5744,44511,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,279,3868,false,false,0,0,0
ray,constant-swap,281,97.15,true,161,false,3006,28800,false,false,0,0,0
ray,constant-swap,281,86.83,true,161,false,573,12700,false,false,0,0,0
ray,constant-swap,281,76.16,true,161,false,1416,15021,false,false,0,0,0
ray,constant-swap,281,65.84,true,161,false,504,8241,false,false,0,0,0
ray,constant-swap,281,55.52,true,161,false,907,8255,false,false,0,0,0
ray,constant-swap,281,46.98,true,161,false,346,5946,false,false,0,0,0
ray,constant-swap,281,42.35,true,161,false,365,6000,false,false,0,0,0
ray,constant-swap,281,35.59,true,161,false,417,6364,false,false,0,0,0
ray,constant-swap,281,27.4,true,161,false,266,5224,false,false,0,0,0
ray,constant-swap,281,16.73,true,161,false,264,4204,false,false,0,0,0
ray,constant-swap,281,999,true,278,true,5477,44472,true,true,39,39,1
ray,constant-swap,281,-1,true,275,true,270,3867,true,false,1,0,0
ray,constant-swap,281,97.15,true,161,true,3125,30005,true,true,37,37,1
ray,constant-swap,281,86.83,true,161,true,786,12546,true,false,1,0,0
ray,constant-swap,281,76.16,true,161,true,554,10566,true,false,3,0,0
ray,constant-swap,281,65.84,true,161,true,1570,11950,true,false,20,0,0
ray,constant-swap,281,55.52,true,161,true,435,6285,true,false,3,0,0
ray,constant-swap,281,46.98,true,161,true,999,9171,true,true,20,20,1
ray,constant-swap,281,42.35,true,161,true,340,5089,true,false,1,0,0
ray,constant-swap,281,35.59,true,161,true,337,5780,true,true,4,4,1
ray,constant-swap,281,27.4,true,161,true,1574,10014,true,false,20,0,0
ray,constant-swap,281,16.73,true,161,true,257,4210,true,true,1,1,1
ray,constant-swap,281,999,true,278,false,5487,44506,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,282,3863,false,false,0,0,0
ray,constant-swap,281,97.15,true,161,false,3162,29888,false,false,0,0,0
ray,constant-swap,281,86.83,true,161,false,651,12137,false,false,0,0,0
ray,constant-swap,281,76.16,true,161,false,862,10726,false,false,0,0,0
ray,constant-swap,281,65.84,true,161,false,461,7181,false,false,0,0,0
ray,constant-swap,281,55.52,true,161,false,320,6318,false,false,0,0,0
ray,constant-swap,281,46.98,true,161,false,366,5311,false,false,0,0,0
ray,constant-swap,281,42.35,true,161,false,403,6238,false,false,0,0,0
ray,constant-swap,281,35.59,true,161,false,1629,10404,false,false,0,0,0
ray,constant-swap,281,27.4,true,161,false,310,5292,false,false,0,0,0
ray,constant-swap,281,16.73,true,161,false,259,4189,false,false,0,0,0
ray,constant-swap,281,999,true,278,false,5165,44007,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,273,3911,false,false,0,0,0
ray,constant-swap,281,96.9,true,161,false,2008,22181,false,false,0,0,0
ray,constant-swap,281,85.77,true,161,false,2318,17974,false,false,0,0,0
ray,constant-swap,281,75.9,true,161,false,783,9895,false,false,0,0,0
ray,constant-swap,281,65.12,true,161,false,759,10855,false,false,0,0,0
ray,constant-swap,281,54.45,true,161,false,455,6829,false,false,0,0,0
ray,constant-swap,281,44.48,true,161,false,459,6205,false,false,0,0,0
ray,constant-swap,281,43.77,true,161,false,320,5444,false,false,0,0,0
ray,constant-swap,281,34.88,true,161,false,326,6412,false,false,0,0,0
ray,constant-swap,281,27.4,true,161,false,313,5294,false,false,0,0,0
ray,constant-swap,281,17.8,true,161,false,241,4222,false,false,0,0,0
ray,constant-swap,281,999,true,278,false,5480,44506,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,272,3863,false,false,0,0,0
ray,constant-swap,281,97.15,true,161,false,3124,29856,false,false,0,0,0
ray,constant-swap,281,86.83,true,161,false,753,11627,false,false,0,0,0
ray,constant-swap,281,76.16,true,161,false,755,9859,false,false,0,0,0
ray,constant-swap,281,65.84,true,161,false,400,7477,false,false,0,0,0
ray,constant-swap,281,55.52,true,161,false,1944,11699,false,false,0,0,0
ray,constant-swap,281,46.98,true,161,false,1454,9067,false,false,0,0,0
ray,constant-swap,281,42.35,true,161,false,993,8032,false,false,0,0,0
ray,constant-swap,281,35.59,true,161,false,362,5579,false,false,0,0,0
ray,constant-swap,281,27.4,true,161,false,1402,10016,false,false,0,0,0
ray,constant-swap,281,16.73,true,161,false,259,4190,false,false,0,0,0
ray,constant-swap,281,999,true,278,true,5498,44472,true,true,34,34,1
ray,constant-swap,281,-1,true,275,false,274,3863,false,false,0,0,0
ray,constant-swap,281,97.15,true,161,true,3130,29824,true,true,32,32,1
ray,constant-swap,281,86.83,true,161,true,724,11030,true,true,3,3,1
ray,constant-swap,281,76.16,true,161,true,1422,14698,true,true,20,20,1
ray,constant-swap,281,65.84,true,161,true,897,9250,true,true,3,3,1
ray,constant-swap,281,55.52,true,161,true,369,5943,true,true,4,4,1
ray,constant-swap,281,46.98,true,161,true,375,5822,true,false,2,0,0
ray,constant-swap,281,42.35,true,161,true,350,5697,true,true,4,4,1
ray,constant-swap,281,35.59,true,161,true,349,5691,true,false,1,0,0
ray,constant-swap,281,27.4,true,161,true,427,6518,true,false,1,0,0
ray,constant-swap,281,16.73,true,161,true,250,4222,true,true,1,1,1
ray,constant-swap,281,999,true,278,false,5446,44558,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,289,3886,false,false,0,0,0
ray,constant-swap,281,97.15,true,161,false,3127,29860,false,false,0,0,0
ray,constant-swap,281,86.83,true,161,false,1589,15889,false,false,0,0,0
ray,constant-swap,281,76.16,true,161,false,1574,13207,false,false,0,0,0
ray,constant-swap,281,65.84,true,161,false,421,7895,false,false,0,0,0
ray,constant-swap,281,55.52,true,161,false,1198,9603,false,false,0,0,0
ray,constant-swap,281,46.98,true,161,false,877,7886,false,false,0,0,0
ray,constant-swap,281,42.35,true,161,false,321,4974,false,false,0,0,0
ray,constant-swap,281,35.59,true,161,false,1414,10164,false,false,0,0,0
ray,constant-swap,281,27.4,true,161,false,309,5319,false,false,0,0,0
ray,constant-swap,281,16.73,true,161,false,263,4190,false,false,0,0,0
ray,constant-swap,281,999,true,278,false,5496,44558,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,300,3886,false,false,0,0,0
ray,constant-swap,281,97.15,true,161,false,3141,29857,false,false,0,0,0
ray,constant-swap,281,86.83,true,161,false,781,12367,false,false,0,0,0
ray,constant-swap,281,76.16,true,161,false,1411,13631,false,false,0,0,0
ray,constant-swap,281,65.84,true,161,false,964,10921,false,false,0,0,0
ray,constant-swap,281,55.52,true,161,false,377,6407,false,false,0,0,0
ray,constant-swap,281,46.98,true,161,false,1306,10694,false,false,0,0,0
ray,constant-swap,281,42.35,true,161,false,448,6202,false,false,0,0,0
ray,constant-swap,281,35.59,true,161,false,1115,8930,false,false,0,0,0
ray,constant-swap,281,27.4,true,161,false,375,6353,false,false,0,0,0
ray,constant-swap,281,16.73,true,161,false,304,4184,false,false,0,0,0
ray,constant-swap,281,999,true,278,true,5444,44473,true,true,85,85,1
ray,constant-swap,281,-1,true,275,true,269,3868,true,false,18,0,0
ray,constant-swap,281,97.15,true,161,true,3144,29825,true,true,32,32,1
ray,constant-swap,281,86.83,true,161,true,1300,16040,true,true,3,3,1
ray,constant-swap,281,76.16,true,161,true,2016,15418,true,false,3,0,0
ray,constant-swap,281,65.84,true,161,true,1513,11970,true,false,3,0,0
ray,constant-swap,281,55.52,true,161,true,539,7849,true,false,3,0,0
ray,constant-swap,281,46.98,true,161,true,402,5816,true,true,1,1,1
ray,constant-swap,281,42.35,true,161,true,1360,9733,true,true,1,1,1
ray,constant-swap,281,35.59,true,161,true,339,5853,true,true,1,1,1
ray,constant-swap,281,27.4,true,161,true,440,6912,true,false,1,0,0
ray,constant-swap,281,16.73,true,161,true,235,4214,true,true,1,1,1
ray,constant-swap,281,999,true,278,false,5396,44558,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,370,3885,false,false,0,0,0
ray,constant-swap,281,97.15,true,161,false,3498,29723,false,false,0,0,0
ray,constant-swap,281,86.83,true,161,false,676,11664,false,false,0,0,0
ray,constant-swap,281,76.16,true,161,false,1475,15658,false,false,0,0,0
ray,constant-swap,281,65.84,true,161,false,1079,10440,false,false,0,0,0
ray,constant-swap,281,55.52,true,161,false,334,5931,false,false,0,0,0
ray,constant-swap,281,46.98,true,161,false,433,6314,false,false,0,0,0
ray,constant-swap,281,42.35,true,161,false,1311,9212,false,false,0,0,0
ray,constant-swap,281,35.59,true,161,false,353,6344,false,false,0,0,0
ray,constant-swap,281,27.4,true,161,false,1436,10234,false,false,0,0,0
ray,constant-swap,281,16.73,true,161,false,260,4190,false,false,0,0,0
ray,constant-swap,281,999,true,278,false,5310,44558,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,302,3885,false,false,0,0,0
ray,constant-swap,281,97.15,true,161,false,3111,30022,false,false,0,0,0
ray,constant-swap,281,86.83,true,161,false,647,11762,false,false,0,0,0
ray,constant-swap,281,76.16,true,161,false,744,9753,false,false,0,0,0
ray,constant-swap,281,65.84,true,161,false,470,7460,false,false,0,0,0
ray,constant-swap,281,55.52,true,161,false,447,6750,false,false,0,0,0
ray,constant-swap,281,46.98,true,161,false,1643,10316,false,false,0,0,0
ray,constant-swap,281,42.35,true,161,false,296,4861,false,false,0,0,0
ray,constant-swap,281,35.59,true,161,false,1072,8772,false,false,0,0,0
ray,constant-swap,281,27.4,true,161,false,1035,10134,false,false,0,0,0
ray,constant-swap,281,16.73,true,161,false,261,4190,false,false,0,0,0
ray,constant-swap,281,999,true,278,true,5355,44473,true,true,85,85,1
ray,constant-swap,281,-1,true,275,true,269,3867,true,false,18,0,0
ray,constant-swap,281,97.15,true,161,true,3100,29742,true,true,32,32,1
ray,constant-swap,281,86.83,true,161,true,538,11686,true,false,1,0,0
ray,constant-swap,281,76.16,true,161,true,615,11587,true,true,3,3,1
ray,constant-swap,281,65.84,true,161,true,533,7933,true,true,3,3,1
ray,constant-swap,281,55.52,true,161,true,533,8531,true,false,3,0,0
ray,constant-swap,281,46.98,true,161,true,1706,11259,true,false,1,0,0
ray,constant-swap,281,42.35,true,161,true,340,5386,true,true,1,1,1
ray,constant-swap,281,35.59,true,161,true,1246,8784,true,true,1,1,1
ray,constant-swap,281,27.4,true,161,true,396,5995,true,true,4,4,1
ray,constant-swap,281,16.73,true,161,true,263,4199,true,true,1,1,1
ray,constant-swap,281,999,true,278,false,5384,44558,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,292,3884,false,false,0,0,0
ray,constant-swap,281,97.15,true,161,false,3048,29857,false,false,0,0,0
ray,constant-swap,281,86.83,true,161,false,700,11327,false,false,0,0,0
ray,constant-swap,281,76.16,true,161,false,766,9833,false,false,0,0,0
ray,constant-swap,281,65.84,true,161,false,420,7192,false,false,0,0,0
ray,constant-swap,281,55.52,true,161,false,879,9723,false,false,0,0,0
ray,constant-swap,281,46.98,true,161,false,517,7516,false,false,0,0,0
ray,constant-swap,281,42.35,true,161,false,353,5733,false,false,0,0,0
ray,constant-swap,281,35.59,true,161,false,360,5612,false,false,0,0,0
ray,constant-swap,281,27.4,true,161,false,324,5283,false,false,0,0,0
ray,constant-swap,281,16.73,true,161,false,244,4224,false,false,0,0,0
ray,constant-swap,281,999,true,278,false,5509,44558,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,297,3884,false,false,0,0,0
ray,constant-swap,281,97.15,true,161,false,3143,29873,false,false,0,0,0
ray,constant-swap,281,86.83,true,161,false,1175,17805,false,false,0,0,0
ray,constant-swap,281,76.16,true,161,false,821,10512,false,false,0,0,0
ray,constant-swap,281,65.84,true,161,false,430,7897,false,false,0,0,0
ray,constant-swap,281,55.52,true,161,false,1760,12261,false,false,0,0,0
ray,constant-swap,281,46.98,true,161,false,1469,9796,false,false,0,0,0
ray,constant-swap,281,42.35,true,161,false,1403,9842,false,false,0,0,0
ray,constant-swap,281,35.59,true,161,false,1245,9662,false,false,0,0,0
ray,constant-swap,281,27.4,true,161,false,1413,10228,false,false,0,0,0
ray,constant-swap,281,16.73,true,161,false,262,4197,false,false,0,0,0
ray,constant-swap,281,999,true,278,false,5280,44007,false,false,0,0,0
ray,constant-swap,281,-1,true,275,false,277,3911,false,false,0,0,0
ray,constant-swap,281,96.9,true,161,false,1998,22294,false,false,0,0,0
